SOS_VoterID,firstname,lastname,streetnumber,streetname,address,city,county,precinct_raw,party,sex,age,subdivision
7008172,Robert,Park,6972,Dogwood Trl,6972 Dogwood Trl, LAKESIDE ,Southfield,015,DEM,F,48,RIVERWALK
7006409,Elizabeth,Wang,1308,Hawthorn Way,1308 Hawthorn Way, LAKESIDE ,Northgate,10,DEM,U,74,AUTUMN GROVE PHASE FOUR
7005565,Omar,Lee,7205,Juniper St,7205 Juniper St,LAKESIDE,Northgate,30,NPA,U,72,THE MEADOWS
7003921,Elizabeth,Nguyen,7641,Hawthorn Way,7641 Hawthorn Way,Lakeside,Northgate,20,DEM,F,34,PRESTON RIDGE
7003524,Hana,Smith,5321,Hawthorn Ln,5321 Hawthorn Ln,LAKESIDE,Southfield,015,REP,F,38,STONEBRIAR SECTION 4
7008397,Priya,Martinez,6456,Birch Dr,6456 Birch Dr,LAKESIDE,Northgate,45,Independent,F,55,OAK HOLLOW UNIT 5
7009853,Fatima,Brown,8587,Sycamore Way,8587 Sycamore Way, LAKESIDE ,Northgate,30,DEM,,65,MEADOWS PHASE ONE
7002902,Elizabeth,Wilson,2595,Maple St,2595 Maple St, LAKESIDE ,Northgate,110,Independent,M,29,STONEBRIAR SECTION 4
7001378,Mateo,Nguyen,8779,Sycamore St,8779 Sycamore St,LAKESIDE,Southfield,130,GRN,F,46,
7008095,Mary,Rossi,4071,Willow Trl,4071 Willow Trl,PINEHURST,Northgate,45,IND,,89,
7002043,Omar,Okafor,5353,Hawthorn Ln,5353 Hawthorn Ln,LAKESIDE,Northgate,10,NPA,M,37,
7000374,Mateo,Rodriguez,5954,Willow Ct,5954 Willow Ct, LAKESIDE ,Northgate,30,DEM,,61,PRESTON RIDGE SECTION 2
7006340,Yuki,Lee,6609,Sycamore Ln,6609 Sycamore Ln,OAKDALE,Northgate,253,NPA,,85,RIVERWALK PH 1
7004318,Emma,Rodriguez,731,Juniper Ln,731 Juniper Ln,LAKESIDE,Southfield,030,DEM,U,49,WILLOW CREEK PHASE TWO (CFR)
7005849,Michael,Mensah,2308,Cedar Ct,2308 Cedar Ct,LAKESIDE,Southfield,015,IND,M,52,
7006794,Omar,Ali,9973,Sycamore Way,9973 Sycamore Way,LAKESIDE,Southfield,264,REP,M,73,RIVERWALK PH 1
7005170,Ama,Okafor,1058,Maple Blvd,1058 Maple Blvd,LAKESIDE,Northgate,20,IND,M,79,WILLOW CREEK PH 3
7008504,Linda,Park,2924,Dogwood St,2924 Dogwood St,LAKESIDE,Southfield,210,LIB,F,30,
7005066,Jennifer,Davis,8529,Magnolia Blvd,8529 Magnolia Blvd,lakeside,Southfield,030,DEM,M,44,PRESTON RIDGE SECTION 2
7004891,Patricia,Ali,457,Magnolia St,457 Magnolia St, LAKESIDE ,Northgate,45,REP,U,74,PRESTON RIDGE
7000294,Noah,Brown,2610,Sycamore St,2610 Sycamore St,lakeside,Southfield,210,DEM,M,29,AUTUMN GROVE PHASE FOUR
7009850,Noah,Mensah,5875,Maple Ln,5875 Maple Ln,lakeside,Southfield,015,REP,M,64,
7000648,Jose,Mensah,9477,Magnolia St,9477 Magnolia St,lakeside,Southfield,030,GRN,F,48,HARBOR LANDING (CFR)
7000350,Patricia,Patel,6306,Cedar Blvd,6306 Cedar Blvd,Lakeside,Northgate,110,LIB,F,92,
7007480,Kofi,Rossi,5663,Cedar Blvd,5663 Cedar Blvd,lakeside,Northgate,10,NPA,U,61,MEADOWS PHASE ONE
7007191,Mary,Park,4611,Maple Ct,4611 Maple Ct,LAKESIDE,Northgate,253,NPA,F,32,HARBOR LANDING
7007095,Jose,Lee,4618,Birch Ct,4618 Birch Ct,LAKESIDE,Southfield,130,,F,89,HARBOR LANDING (CFR)
7002474,Mateo,Wang,3866,Birch Ct,3866 Birch Ct,LAKESIDE,Southfield,120,GRN,M,47,WILLOW CREEK
7000807,Emma,Rossi,4684,Hawthorn Blvd,4684 Hawthorn Blvd,lakeside,Northgate,45,NPA,F,23,PRESTON RIDGE
7006181,Noah,Garcia,4036,Cedar Ln,4036 Cedar Ln,LAKESIDE,Northgate,10,IND,F,43,HARBOR LANDING (CFR)
7003669,Mei,Wang,8229,Hawthorn Trl,8229 Hawthorn Trl,LAKESIDE,Northgate,10,DEM,U,91,WILLOW CREEK PHASE TWO (CFR)
7006295,Kofi,Cohen,4169,Elm Blvd,4169 Elm Blvd, LAKESIDE ,Northgate,110,GRN,M,39,STONEBRIAR SEC 7 (CPL)
7002158,Jennifer,Anderson,3163,Birch Trl,3163 Birch Trl, LAKESIDE ,Northgate,20,,,,WILLOW CREEK PH 3
7007806,Liam,Singh,3604,Willow Blvd,3604 Willow Blvd,LAKESIDE,Northgate,20,Independent,U,55,RIVERWALK PH 1
7008761,Mei,Singh,1076,Elm Ln,1076 Elm Ln,lakeside,Northgate,30,REP,,92,AUTUMN GROVE PHASE FOUR
7009185,Kofi,Park,7302,Willow Ln,7302 Willow Ln,Lakeside,Northgate,45,REP,M,82,PRESTON RIDGE
7006635,Robert,Davis,5832,Pine Trl,5832 Pine Trl,LAKESIDE,Northgate,30,LIB,M,34,STONEBRIAR
7001934,Maria,Park,7997,Sycamore Blvd,7997 Sycamore Blvd,lakeside,Northgate,20,DEM,,42,PRESTON RIDGE SECTION 2
7008171,Ama,Okafor,1629,Juniper Blvd,1629 Juniper Blvd,Lakeside,Southfield,030,DEM,U,73,STONEBRIAR SEC 7 (CPL)
7003659,Mei,Nguyen,2577,Elm Way,2577 Elm Way, LAKESIDE ,Northgate,10,GRN,,54,WILLOW CREEK
7006939,Patricia,Brown,854,Pine Dr,854 Pine Dr,Lakeside,Southfield,015,DEM,M,35,STONEBRIAR
7008369,John,Khan,8578,Birch St,8578 Birch St,LAKESIDE,Southfield,015,REP,U,77,PRESTON RIDGE SECTION 2
7001530,Yuki,Rodriguez,5889,Maple Way,5889 Maple Way,lakeside,Northgate,20,,U,63,
7001757,Maria,Rossi,3069,Elm Ct,3069 Elm Ct,LAKESIDE,Southfield,015,DEM,M,,HARBOR LANDING (CFR)
7000739,Omar,Garcia,5356,Maple St,5356 Maple St, LAKESIDE ,Southfield,130,REP,F,22,WILLOW CREEK PHASE TWO (CFR)
7007433,Kofi,Nguyen,6216,Maple Trl,6216 Maple Trl,LAKESIDE,Northgate,10,,M,39,MEADOWS PHASE ONE
7003942,Liam,Wilson,2227,Cedar Blvd,2227 Cedar Blvd,LAKESIDE,Southfield,015,DEM,M,23,MEADOWS PHASE ONE
7002240,Noah,Cohen,5463,Hawthorn Ct,5463 Hawthorn Ct,LAKESIDE,Southfield,210,GRN,F,78,
7004415,Sofia,Rossi,7278,Birch Way,7278 Birch Way, LAKESIDE ,Northgate,30,U,M,18,OAK HOLLOW UNIT 5
7002663,Linda,Hernandez,7027,Magnolia Trl,7027 Magnolia Trl,LAKESIDE,Southfield,130,IND,M,55,HARBOR LANDING
7001420,Elizabeth,Wilson,7931,Elm Trl,7931 Elm Trl, LAKESIDE ,Northgate,220,DEM,,24,STONEBRIAR SECTION 4
7006580,Ama,Davis,8799,Cypress Ct,8799 Cypress Ct, LAKESIDE ,Southfield,120,REP,U,18,OAK HOLLOW UNIT 5
7008330,Jose,Park,6503,Willow Way,6503 Willow Way,LAKESIDE,Southfield,120,GRN,U,27,PRESTON RIDGE
7008255,Elizabeth,Rodriguez,7343,Dogwood Dr,7343 Dogwood Dr,LAKESIDE,Southfield,030,DEM,F,18,RIVERWALK PH 1
7009507,Mary,Lee,8227,Oak Ln,8227 Oak Ln,lakeside,Northgate,30,Independent,U,25,STONEBRIAR
7008247,Jennifer,Wilson,8154,Birch Ln,8154 Birch Ln,RIVERTON,Northgate,10,NPA,F,91,WILLOW CREEK
7000312,Liam,Rossi,513,Elm Ct,513 Elm Ct,LAKESIDE,Northgate,253,DEM,U,24,AUTUMN GROVE PHASE FOUR
7002295,Mateo,Rossi,4611,Maple Dr,4611 Maple Dr,LAKESIDE,Northgate,45,U,U,56,
7005046,David,Wilson,6325,Birch Dr,6325 Birch Dr,Lakeside,Southfield,015,,,27,WILLOW CREEK PHASE TWO (CFR)
7002919,Elizabeth,Rodriguez,9815,Maple Ln,9815 Maple Ln,LAKESIDE,Northgate,30,LIB,F,45,AUTUMN GROVE PHASE FOUR
7009845,Olivia,Okafor,9414,Hawthorn Ct,9414 Hawthorn Ct,LAKESIDE,Northgate,110,DEM,M,82,RIVERWALK PH 1
7008313,Jose,Singh,1868,Pine Ct,1868 Pine Ct,LAKESIDE,Northgate,220,DEM,M,77,WILLOW CREEK PH 3
7005622,Kofi,Brown,5785,Hawthorn St,5785 Hawthorn St,LAKESIDE,Northgate,20,REP,M,62,PRESTON RIDGE SECTION 2
7007651,Patricia,Cohen,7238,Maple Blvd,7238 Maple Blvd,lakeside,Southfield,130,REP,U,21,PRESTON RIDGE
7004436,Sofia,Wilson,6959,Cypress Ct,6959 Cypress Ct,Lakeside,Southfield,210,REP,U,74,WILLOW CREEK PHASE TWO (CFR)
7006989,Priya,Okafor,1079,Cedar Way,1079 Cedar Way,LAKESIDE,Southfield,015,DEM,,74,AUTUMN GROVE PHASE FOUR
7008394,Liam,Johnson,1614,Elm Ct,1614 Elm Ct, LAKESIDE ,Northgate,10,REP,U,33,
7002003,Priya,Garcia,7287,Pine St,7287 Pine St,Lakeside,Northgate,110,REP,U,,WILLOW CREEK
7000983,Michael,Khan,3468,Willow Way,3468 Willow Way,LAKESIDE,Northgate,20,REP,M,64,AUTUMN GROVE PHASE FOUR
7007229,Aisha,Wilson,3417,Juniper Dr,3417 Juniper Dr, LAKESIDE ,Northgate,253,Independent,M,68,RIVERWALK
7009444,Robert,Ali,5385,Dogwood Way,5385 Dogwood Way,Lakeside,Northgate,110,DEM,F,54,THE MEADOWS
7009571,Omar,Wang,2821,Willow Way,2821 Willow Way,LAKESIDE,Northgate,30,GRN,F,50,
7005042,Jennifer,Khan,1112,Elm Ln,1112 Elm Ln,OAKDALE,Northgate,45,DEM,U,64,THE MEADOWS
7009622,Raj,Rodriguez,1126,Cedar St,1126 Cedar St,Lakeside,Southfield,120,IND,M,65,HARBOR LANDING (CFR)
7007055,Mateo,Wilson,5780,Maple Ln,5780 Maple Ln, LAKESIDE ,Northgate,30,U,M,58,HARBOR LANDING (CFR)
7003210,Elizabeth,Okafor,6114,Magnolia Way,6114 Magnolia Way,LAKESIDE,Northgate,20,DEM,U,59,MEADOWS PHASE ONE
7001525,James,Martinez,6775,Aspen St,6775 Aspen St,OAKDALE,Northgate,20,LIB,M,89,STONEBRIAR
7005049,Fatima,Wang,6664,Maple St,6664 Maple St,LAKESIDE,Northgate,253,REP,M,91,OAK HOLLOW UNIT 5
7003253,Carlos,Patel,4547,Cedar St,4547 Cedar St, LAKESIDE ,Northgate,10,U,F,41,
7005844,Michael,Park,9880,Sycamore Ct,9880 Sycamore Ct,LAKESIDE,Northgate,45,REP,M,22,STONEBRIAR SECTION 4
7008051,Sofia,Davis,2222,Sycamore Ct,2222 Sycamore Ct,lakeside,Southfield,130,U,F,51,RIVERWALK
7005318,Aisha,Thomas,4299,Aspen Ln,4299 Aspen Ln,LAKESIDE,Northgate,253,GRN,M,62,STONEBRIAR SEC 7 (CPL)
7001978,Priya,Khan,9178,Cedar Dr,9178 Cedar Dr,LAKESIDE,Southfield,015,DEM,M,27,
7005653,Maria,Park,900,Oak Ct,900 Oak Ct,LAKESIDE,Southfield,210,REP,F,37,RIVERWALK
7001595,David,Okafor,4817,Juniper Ln,4817 Juniper Ln,LAKESIDE,Southfield,030,DEM,F,54,STONEBRIAR SEC 7 (CPL)
7004845,Omar,Davis,8321,Willow Ct,8321 Willow Ct,LAKESIDE,Northgate,45,REP,M,62,OAK HOLLOW UNIT 3
7006934,Yuki,Mensah,5494,Magnolia St,5494 Magnolia St, LAKESIDE ,Northgate,253,LIB,M,73,OAK HOLLOW UNIT 5
7002494,Raj,Davis,518,Magnolia Ln,518 Magnolia Ln,PINEHURST,Southfield,015,DEM,U,59,AUTUMN GROVE PHASE FOUR
7000403,Linda,Davis,8820,Birch Way,8820 Birch Way,LAKESIDE,Southfield,015,DEM,U,50,PRESTON RIDGE
7003291,Raj,Martinez,439,Magnolia Blvd,439 Magnolia Blvd,LAKESIDE,Southfield,030,U,F,58,STONEBRIAR SECTION 4
7005206,Patricia,Cohen,4712,Dogwood St,4712 Dogwood St,LAKESIDE,Northgate,30,REP,U,40,OAK HOLLOW UNIT 3
7002615,Yuki,Rodriguez,4208,Aspen Ln,4208 Aspen Ln,LAKESIDE,Northgate,30,U,U,19,PRESTON RIDGE
7009396,John,Wilson,4073,Magnolia Way,4073 Magnolia Way,lakeside,Southfield,030,LIB,,68,PRESTON RIDGE
7001775,Yuki,Rodriguez,6718,Aspen Dr,6718 Aspen Dr,LAKESIDE,Northgate,30,DEM,M,56,
7003933,Elizabeth,Khan,8104,Oak Dr,8104 Oak Dr,LAKESIDE,Northgate,45,REP,U,85,MEADOWS PHASE ONE
7009818,James,Smith,5214,Dogwood Blvd,5214 Dogwood Blvd, LAKESIDE ,Northgate,30,DEM,F,56,RIVERWALK
7007472,Aisha,Park,1212,Hawthorn Blvd,1212 Hawthorn Blvd,LAKESIDE,Northgate,30,REP,M,91,AUTUMN GROVE PHASE FOUR
7002318,Maria,Patel,5583,Dogwood St,5583 Dogwood St,LAKESIDE,Southfield,015,U,,48,OAK HOLLOW UNIT 3
7003199,Kofi,Davis,6849,Maple Blvd,6849 Maple Blvd,OAKDALE,Northgate,30,REP,F,27,OAK HOLLOW UNIT 3
7000502,Jose,Rodriguez,2440,Magnolia Blvd,2440 Magnolia Blvd, LAKESIDE ,Southfield,210,LIB,U,20,AUTUMN GROVE PHASE FOUR
7006179,Ama,Hernandez,8841,Magnolia Dr,8841 Magnolia Dr,RIVERTON,Southfield,015,DEM,U,77,PRESTON RIDGE SECTION 2
7002748,Jennifer,Patel,2031,Juniper Ct,2031 Juniper Ct,lakeside,Northgate,110,LIB,M,19,
7004064,Omar,Thomas,3947,Cypress Dr,3947 Cypress Dr, LAKESIDE ,Northgate,45,U,F,45,HARBOR LANDING (CFR)
7007373,Elizabeth,Martinez,5239,Juniper Way,5239 Juniper Way,Lakeside,Northgate,30,DEM,F,78,
7002427,Jennifer,Okafor,6027,Elm St,6027 Elm St,Lakeside,Northgate,30,LIB,F,69,WILLOW CREEK
7009722,Emma,Nguyen,3083,Hawthorn Blvd,3083 Hawthorn Blvd,LAKESIDE,Southfield,120,,,43,THE MEADOWS
7008024,Robert,Johnson,6888,Maple Ct,6888 Maple Ct,LAKESIDE,Southfield,130,DEM,,19,MEADOWS PHASE ONE
7007240,Omar,Okafor,4865,Willow St,4865 Willow St,Lakeside,Northgate,20,Independent,M,59,STONEBRIAR SECTION 4
7000270,Elizabeth,Patel,5641,Oak Way,5641 Oak Way,lakeside,Northgate,220,DEM,F,44,RIVERWALK
7003655,Fatima,Wang,5287,Maple St,5287 Maple St,LAKESIDE,Southfield,075,LIB,U,82,STONEBRIAR SEC 7 (CPL)
7006709,Carlos,Anderson,2227,Oak Trl,2227 Oak Trl,LAKESIDE,Southfield,030,DEM,M,62,
7009464,John,Park,5278,Cypress Ct,5278 Cypress Ct,LAKESIDE,Southfield,015,LIB,M,41,THE MEADOWS
7006308,James,Anderson,2890,Willow St,2890 Willow St,LAKESIDE,Northgate,45,IND,F,32,WILLOW CREEK PHASE TWO (CFR)
7007812,Kofi,Ali,3847,Maple Way,3847 Maple Way,Lakeside,Southfield,130,DEM,F,74,STONEBRIAR
7009563,Emma,Khan,6686,Sycamore Way,6686 Sycamore Way,LAKESIDE,Northgate,30,GRN,F,67,RIVERWALK PH 1
7000076,Patricia,Hernandez,6690,Aspen Ln,6690 Aspen Ln,lakeside,Northgate,110,DEM,F,55,HARBOR LANDING
7009871,David,Khan,4654,Sycamore Ct,4654 Sycamore Ct,OAKDALE,Northgate,10,DEM,M,71,STONEBRIAR SEC 7 (CPL)
7002422,Mateo,Martinez,4692,Maple St,4692 Maple St,OAKDALE,Southfield,015,,M,70,PRESTON RIDGE
7001610,Emma,Anderson,7302,Willow Blvd,7302 Willow Blvd,Lakeside,Northgate,45,LIB,U,19,STONEBRIAR
7008217,Hana,Garcia,5896,Elm Dr,5896 Elm Dr,RIVERTON,Southfield,075,,F,65,
7003616,David,Rossi,9297,Maple Dr,9297 Maple Dr,lakeside,Northgate,10,U,F,70,
7001395,Kofi,Hernandez,1241,Hawthorn Dr,1241 Hawthorn Dr,Lakeside,Northgate,10,LIB,F,78,PRESTON RIDGE
7009351,Sofia,Khan,3340,Cedar St,3340 Cedar St,LAKESIDE,Southfield,210,U,F,44,
7001811,David,Anderson,1855,Elm Blvd,1855 Elm Blvd,OAKDALE,Northgate,110,DEM,M,89,WILLOW CREEK
7001362,Noah,Mensah,675,Elm Way,675 Elm Way,lakeside,Northgate,45,REP,U,53,WILLOW CREEK PHASE TWO (CFR)
7003156,Fatima,Hernandez,3559,Willow Dr,3559 Willow Dr, LAKESIDE ,Southfield,030,NPA,F,34,OAK HOLLOW UNIT 3
7009182,Mary,Lee,1280,Aspen Dr,1280 Aspen Dr,LAKESIDE,Southfield,120,IND,F,81,AUTUMN GROVE PHASE FOUR
7002549,Wei,Brown,9089,Elm Ln,9089 Elm Ln,LAKESIDE,Southfield,130,IND,M,75,
7009551,David,Anderson,9754,Hawthorn Blvd,9754 Hawthorn Blvd,lakeside,Southfield,030,NPA,F,39,RIVERWALK
7005618,Robert,Singh,6543,Oak Way,6543 Oak Way,lakeside,Southfield,030,DEM,,64,OAK HOLLOW UNIT 5
7006785,Jose,Khan,9753,Elm St,9753 Elm St,LAKESIDE,Southfield,015,REP,F,59,STONEBRIAR
7007542,David,Johnson,3099,Juniper Dr,3099 Juniper Dr, LAKESIDE ,Southfield,130,REP,,92,WILLOW CREEK PH 3
7006460,Kofi,Cohen,1035,Birch Way,1035 Birch Way,Lakeside,Southfield,130,IND,M,29,OAK HOLLOW UNIT 5
7008718,Omar,Thomas,1276,Sycamore Way,1276 Sycamore Way, LAKESIDE ,Northgate,30,LIB,,25,STONEBRIAR SECTION 4
7004407,Carlos,Johnson,4157,Juniper Ct,4157 Juniper Ct,LAKESIDE,Northgate,10,DEM,F,55,MEADOWS PHASE ONE
7004332,Olivia,Rodriguez,5074,Hawthorn St,5074 Hawthorn St, LAKESIDE ,Northgate,45,LIB,M,76,AUTUMN GROVE PHASE FOUR
7007311,Mateo,Park,3740,Hawthorn Ln,3740 Hawthorn Ln,PINEHURST,Northgate,110,REP,M,42,HARBOR LANDING (CFR)
7006967,Wei,Anderson,4101,Sycamore Dr,4101 Sycamore Dr,lakeside,Northgate,110,GRN,,34,
7001423,Carlos,Rodriguez,7938,Oak Way,7938 Oak Way, LAKESIDE ,Northgate,20,Independent,,64,STONEBRIAR SECTION 4
7009277,Wei,Davis,2092,Aspen St,2092 Aspen St,LAKESIDE,Southfield,210,IND,U,58,WILLOW CREEK
7005847,Linda,Patel,6742,Sycamore St,6742 Sycamore St,Lakeside,Northgate,30,,F,29,HARBOR LANDING
7008277,Kofi,Ali,3121,Cedar Trl,3121 Cedar Trl, LAKESIDE ,Northgate,253,IND,M,42,
7000219,Olivia,Cohen,6964,Juniper Ct,6964 Juniper Ct,LAKESIDE,Southfield,264,LIB,F,45,STONEBRIAR SEC 7 (CPL)
7000333,Mary,Mensah,3706,Willow Ln,3706 Willow Ln, LAKESIDE ,Southfield,030,,M,30,PRESTON RIDGE SECTION 2
7000124,Noah,Garcia,9467,Magnolia Trl,9467 Magnolia Trl,Lakeside,Southfield,120,IND,F,,OAK HOLLOW UNIT 3
7004468,Mateo,Garcia,5070,Aspen Dr,5070 Aspen Dr,lakeside,Southfield,015,REP,F,7,OAK HOLLOW UNIT 5
7007601,John,Park,7244,Oak Ct,7244 Oak Ct,LAKESIDE,Southfield,015,Independent,M,44,RIVERWALK PH 1
7000320,Patricia,Ali,7182,Magnolia Dr,7182 Magnolia Dr,LAKESIDE,Southfield,015,NPA,U,27,WILLOW CREEK
7008166,Mei,Wilson,2095,Pine Ct,2095 Pine Ct,lakeside,Northgate,45,U,F,71,THE MEADOWS
7009485,Maria,Patel,582,Sycamore Ct,582 Sycamore Ct,LAKESIDE,Northgate,253,LIB,,85,OAK HOLLOW UNIT 5
7007606,Linda,Park,9558,Birch Ct,9558 Birch Ct,Lakeside,Northgate,45,GRN,M,67,
7002643,Patricia,Singh,4862,Dogwood Way,4862 Dogwood Way,LAKESIDE,Northgate,10,LIB,F,22,OAK HOLLOW UNIT 3
7001145,Olivia,Johnson,9422,Oak Way,9422 Oak Way, LAKESIDE ,Northgate,20,NPA,M,28,
7001719,Ama,Rossi,9430,Aspen Trl,9430 Aspen Trl,lakeside,Southfield,030,IND,F,31,HARBOR LANDING
7006416,Kofi,Khan,405,Sycamore St,405 Sycamore St,LAKESIDE,Southfield,015,IND,U,75,WILLOW CREEK PH 3
7008290,Noah,Patel,962,Willow Blvd,962 Willow Blvd,LAKESIDE,Northgate,20,LIB,F,88,
7007128,Maria,Rossi,2849,Maple Blvd,2849 Maple Blvd, LAKESIDE ,Northgate,253,REP,M,42,RIVERWALK PH 1
7001369,Aisha,Cohen,5022,Juniper Blvd,5022 Juniper Blvd,lakeside,Southfield,264,REP,M,27,RIVERWALK PH 1
7000518,Noah,Lee,6673,Willow Dr,6673 Willow Dr,PINEHURST,Northgate,10,REP,F,62,OAK HOLLOW UNIT 3
7007728,Patricia,Wilson,729,Juniper Blvd,729 Juniper Blvd,RIVERTON,Northgate,30,DEM,,70,
7009369,Noah,Nguyen,2865,Pine Ct,2865 Pine Ct,LAKESIDE,Northgate,110,REP,,18,
7000912,Kofi,Cohen,8925,Maple St,8925 Maple St,LAKESIDE,Southfield,130,IND,M,23,HARBOR LANDING
7009286,Patricia,Martinez,7290,Cedar Trl,7290 Cedar Trl,Lakeside,Southfield,120,LIB,,,RIVERWALK
7007521,Omar,Ali,388,Juniper Dr,388 Juniper Dr,LAKESIDE,Northgate,10,DEM,,73,PRESTON RIDGE
7005056,Michael,Rossi,3107,Sycamore St,3107 Sycamore St,lakeside,Northgate,110,DEM,F,30,AUTUMN GROVE PHASE FOUR
7008030,John,Nguyen,8430,Oak Ln,8430 Oak Ln,Lakeside,Northgate,220,IND,M,87,
7008540,Fatima,Nguyen,509,Dogwood Ln,509 Dogwood Ln,LAKESIDE,Southfield,130,,M,61,THE MEADOWS
7001930,Linda,Hernandez,1224,Elm Way,1224 Elm Way,LAKESIDE,Northgate,10,IND,M,70,HARBOR LANDING (CFR)
7007334,Linda,Lee,1773,Oak Ct,1773 Oak Ct,LAKESIDE,Northgate,20,,,24,HARBOR LANDING (CFR)
7001044,Olivia,Davis,7522,Birch Ct,7522 Birch Ct,Lakeside,Southfield,030,GRN,M,56,RIVERWALK PH 1
7008133,Mateo,Patel,2076,Birch Way,2076 Birch Way, LAKESIDE ,Northgate,253,U,M,54,HARBOR LANDING
7002000,Hana,Hernandez,488,Cedar Ct,488 Cedar Ct,LAKESIDE,Northgate,30,REP,M,25,WILLOW CREEK PH 3
7003462,John,Anderson,1080,Birch Trl,1080 Birch Trl,Lakeside,Northgate,220,GRN,M,65,OAK HOLLOW UNIT 5
7004285,Noah,Garcia,6342,Sycamore Dr,6342 Sycamore Dr,lakeside,Southfield,210,DEM,M,75,THE MEADOWS
7002073,Noah,Cohen,7966,Elm St,7966 Elm St,LAKESIDE,Southfield,030,,F,73,HARBOR LANDING
7002035,Fatima,Wilson,3746,Oak St,3746 Oak St, LAKESIDE ,Southfield,015,IND,M,36,
7003547,Jose,Wang,4694,Cedar Trl,4694 Cedar Trl,LAKESIDE,Northgate,30,U,F,63,OAK HOLLOW UNIT 3
7004079,Robert,Okafor,6271,Aspen Ct,6271 Aspen Ct,LAKESIDE,Northgate,10,IND,M,48,
7001200,Maria,Davis,3001,Birch Blvd,3001 Birch Blvd,lakeside,Northgate,30,Independent,,27,STONEBRIAR
7002810,Fatima,Hernandez,1083,Hawthorn St,1083 Hawthorn St,LAKESIDE,Northgate,20,IND,M,49,WILLOW CREEK PH 3
7008642,Liam,Thomas,3039,Birch St,3039 Birch St, LAKESIDE ,Northgate,45,REP,M,72,RIVERWALK
7005554,Liam,Rossi,9308,Willow Way,9308 Willow Way, LAKESIDE ,Northgate,45,REP,,72,WILLOW CREEK PH 3
7004175,Wei,Garcia,8272,Hawthorn Way,8272 Hawthorn Way,LAKESIDE,Southfield,264,U,,48,WILLOW CREEK
7001277,David,Wilson,2356,Elm Ct,2356 Elm Ct,lakeside,Northgate,20,DEM,U,73,OAK HOLLOW UNIT 5
7002854,Priya,Hernandez,3898,Maple Way,3898 Maple Way,LAKESIDE,Southfield,030,REP,,40,
7006085,Elizabeth,Davis,3566,Magnolia Ct,3566 Magnolia Ct,LAKESIDE,Northgate,10,Independent,M,51,
7008461,Fatima,Patel,684,Maple Ln,684 Maple Ln,LAKESIDE,Northgate,110,DEM,F,55,WILLOW CREEK PHASE TWO (CFR)
7002803,Omar,Garcia,9362,Cedar Trl,9362 Cedar Trl,Lakeside,Southfield,030,IND,F,87,
7002390,Fatima,Garcia,3316,Magnolia Ct,3316 Magnolia Ct,LAKESIDE,Northgate,30,DEM,M,22,MEADOWS PHASE ONE
7002445,Olivia,Rodriguez,8899,Birch Dr,8899 Birch Dr,LAKESIDE,Northgate,220,REP,F,42,MEADOWS PHASE ONE
7002398,Carlos,Khan,9670,Willow Way,9670 Willow Way,lakeside,Northgate,10,IND,M,47,
7006196,Priya,Khan,4761,Aspen St,4761 Aspen St,LAKESIDE,Northgate,30,REP,M,49,HARBOR LANDING (CFR)
7003203,Linda,Wilson,2240,Dogwood Ln,2240 Dogwood Ln,LAKESIDE,Northgate,110,DEM,M,24,RIVERWALK
7000530,Omar,Smith,4598,Juniper Ct,4598 Juniper Ct,LAKESIDE,Southfield,130,,F,60,
7007527,David,Brown,5345,Pine St,5345 Pine St,LAKESIDE,Southfield,075,GRN,F,42,HARBOR LANDING
7000835,Olivia,Thomas,7653,Birch Ct,7653 Birch Ct, LAKESIDE ,Northgate,253,IND,,37,WILLOW CREEK PHASE TWO (CFR)
7000844,Yuki,Johnson,4446,Willow Dr,4446 Willow Dr,Lakeside,Northgate,110,DEM,F,43,
7000282,Noah,Patel,8256,Magnolia Trl,8256 Magnolia Trl,Lakeside,Northgate,220,DEM,M,42,PRESTON RIDGE
7001231,Patricia,Khan,872,Sycamore St,872 Sycamore St,LAKESIDE,Southfield,210,IND,M,38,OAK HOLLOW UNIT 3
7008479,Robert,Wilson,9898,Magnolia St,9898 Magnolia St,lakeside,Southfield,264,REP,,,WILLOW CREEK
7005738,Yuki,Martinez,1187,Oak Ln,1187 Oak Ln,Lakeside,Southfield,130,REP,U,58,MEADOWS PHASE ONE
7004375,Jose,Cohen,4766,Juniper St,4766 Juniper St,LAKESIDE,Southfield,030,IND,,47,STONEBRIAR
7009668,Raj,Nguyen,6526,Elm Ct,6526 Elm Ct,LAKESIDE,Northgate,10,GRN,F,88,STONEBRIAR SECTION 4
7005218,Michael,Smith,8368,Aspen Ct,8368 Aspen Ct,LAKESIDE,Northgate,110,,M,59,STONEBRIAR SECTION 4
7004517,Yuki,Cohen,7576,Sycamore Ln,7576 Sycamore Ln, LAKESIDE ,Northgate,30,LIB,U,36,WILLOW CREEK PHASE TWO (CFR)
7001494,Maria,Wang,3122,Hawthorn Trl,3122 Hawthorn Trl,LAKESIDE,Northgate,253,REP,U,28,
7002527,Robert,Garcia,5200,Pine St,5200 Pine St,lakeside,Southfield,130,DEM,U,76,HARBOR LANDING (CFR)
7000845,Carlos,Lee,8281,Hawthorn Way,8281 Hawthorn Way,LAKESIDE,Southfield,015,DEM,M,29,
